Dataset Index,Execution,Algorithm Type,Radius,Silhouette,Rand Index,Duration
2,13,approx2_20,2027.961363259676,0.5135315285473248,0.0,0.008855819702148438
2,14,approx2_25,2027.961363259676,0.5135315285473248,0.0,0.008204460144042969
3,1,np,4767.184294662459,0.550598271599989,0.0,0.002127408981323242
3,2,approx1,4376.39552768952,0.46780311520612733,0.0,0.003732919692993164
3,3,approx2_5,5983.9623356097445,-0.19497402672563288,0.0,0.001039266586303711
3,4,approx2_10,4487.971751707309,-0.06065381563601228,0.0,0.0018868446350097656
3,5,approx2_15,4487.971751707309,-0.06065381563601228,0.0,0.0038852691650390625
3,6,approx2_20,4487.971751707309,-0.06065381563601228,0.0,0.002796649932861328
3,7,approx2_25,4487.971751707309,-0.06065381563601228,0.0,0.003469705581665039
3,8,np,4767.184294662459,0.550598271599989,0.0,0.0023682117462158203
3,9,approx1,4376.39552768952,0.46780311520612733,0.0,0.002992391586303711
3,10,approx2_5,5983.9623356097445,-0.19497402672563288,0.0,0.0010941028594970703
3,11,approx2_10,4487.971751707309,-0.06065381563601228,0.0,0.0018115043640136719
3,12,approx2_15,4487.971751707309,-0.06065381563601228,0.0,0.0021178722381591797
3,13,approx2_20,4487.971751707309,-0.06065381563601228,0.0,0.00276947021484375
3,14,approx2_25,4487.971751707309,-0.06065381563601228,0.0,0.00408935546875
4,1,np,6.230616603079375,0.1871110620971091,-0.003070832268864584,0.0026063919067382812
4,2,approx1,7.211102550927978,0.09751004800797773,0.20093934661420612,0.0029687881469726562
4,3,approx2_5,9.327379053088816,0.07740480726105614,0.0023638123334721603,0.0002529621124267578
4,4,approx2_10,8.161456671452713,0.07327846665626654,0.19946192450576578,0.0009992122650146484
4,5,approx2_15,7.578495480634663,0.09714245617376946,0.07214834419569528,0.0017998218536376953
4,6,approx2_20,7.578495480634663,0.09714245617376946,0.07214834419569528,0.0018210411071777344
4,7,approx2_25,7.43275518293015,0.09714245617376946,0.07214834419569528,0.0027043819427490234
4,8,np,5.507010391806819,0.20297521397210738,-0.00595470297540751,0.008490800857543945
4,9,approx1,7.211102550927978,0.09751004800797773,0.20093934661420612,0.0030570030212402344
4,10,approx2_5,9.327379053088816,0.07740480726105614,0.0023638123334721603,0.0002589225769042969
4,11,approx2_10,8.161456671452713,0.07327846665626654,0.19946192450576578,0.0009853839874267578
4,12,approx2_15,7.578495480634663,0.09714245617376946,0.07214834419569528,0.0018017292022705078
4,13,approx2_20,7.578495480634663,0.09714245617376946,0.07214834419569528,0.002650022506713867
4,14,approx2_25,7.43275518293015,0.09714245617376946,0.07214834419569528,0.0026841163635253906
5,1,np,38.202724199712584,0.20198346700713424,0.6462796910797162,0.00920557975769043
5,2,approx1,47.83304297240559,0.09395580711365797,0.30924291018242017,0.022135496139526367
5,3,approx2_5,57.37377449671584,0.04705821401249873,0.15415475085524913,0.0011904239654541016
5,4,approx2_10,47.811478747263195,0.10768371260400567,0.42538470625032027,0.0020761489868164062
5,5,approx2_15,47.811478747263195,0.10768371260400567,0.42538470625032027,0.002435445785522461
5,6,approx2_20,47.811478747263195,0.10768371260400567,0.42538470625032027,0.003280162811279297
